state,year,week,week_cases,m_accum,f_accum,cases_accum
Ciudad de México,2016,11,0,0,0,0
Durango,2016,11,0,0,0,0
Guanajuato,2016,11,0,0,0,0
Guerrero,2016,11,0,0,0,0
Hidalgo,2016,11,0,0,0,0
Jalisco,2016,11,0,0,0,0
México,2016,11,0,0,0,0
Michoacán,2016,11,0,0,0,0
Morelos,2016,11,0,0,0,0
Nayarit,2016,11,0,0,0,0
Nuevo León,2016,11,0,0,3,3
Oaxaca,2016,11,0,0,0,0
Puebla,2016,11,0,0,0,0
Querétaro,2016,11,0,0,0,0
Quintana Roo,2016,11,0,0,0,0
San Luis Potosí,2016,11,0,0,0,0
Sinaloa,2016,11,0,0,0,0
Sonora,2016,11,0,1,0,1
Tabasco,2016,11,0,0,0,0
Tamaulipas,2016,11,0,0,0,0
Tlaxcala,2016,11,0,0,0,0
Veracruz,2016,11,0,1,0,1
Yucatán,2016,11,0,0,0,0
Zacatecas,2016,11,0,0,0,0
Aguascalientes,2016,12,0,0,0,0
Baja California,2016,12,0,0,2,2
Baja California Sur,2016,12,0,0,0,0
Campeche,2016,12,0,0,0,0
Coahuila,2016,12,0,0,0,0
Colima,2016,12,0,0,0,0
Chiapas,2016,12,0,0,0,0
Chihuahua,2016,12,0,0,0,0
Ciudad de México,2016,12,0,0,0,0
Durango,2016,12,0,0,0,0
Guanajuato,2016,12,0,0,0,0
Guerrero,2016,12,0,0,0,0
Hidalgo,2016,12,0,0,0,0
Jalisco,2016,12,0,0,0,0
México,2016,12,0,0,0,0
Michoacán,2016,12,0,0,0,0
Morelos,2016,12,0,0,0,0
Nayarit,2016,12,0,0,0,0
Nuevo León,2016,12,0,0,3,3
Oaxaca,2016,12,0,0,0,0
Puebla,2016,12,0,0,0,0
Querétaro,2016,12,0,0,0,0
Quintana Roo,2016,12,0,0,0,0
San Luis Potosí,2016,12,0,0,0,0
Sinaloa,2016,12,0,0,0,0
Sonora,2016,12,0,1,0,1
Tabasco,2016,12,0,0,0,0
Tamaulipas,2016,12,0,0,0,0
Tlaxcala,2016,12,0,0,0,0
Veracruz,2016,12,0,1,0,1
Yucatán,2016,12,0,0,0,0
Zacatecas,2016,12,0,0,0,0
Aguascalientes,2016,13,0,0,0,0
Baja California,2016,13,0,0,2,2
Baja California Sur,2016,13,0,0,0,0
Campeche,2016,13,0,0,0,0
Coahuila,2016,13,0,0,0,0
Colima,2016,13,0,0,0,0
Chiapas,2016,13,0,0,0,0
Chihuahua,2016,13,0,0,0,0
Ciudad de México,2016,13,0,0,0,0
Durango,2016,13,0,0,0,0
Guanajuato,2016,13,0,0,0,0
Guerrero,2016,13,0,0,0,0
Hidalgo,2016,13,0,0,0,0
Jalisco,2016,13,0,0,0,0
México,2016,13,0,0,0,0
Michoacán,2016,13,0,0,0,0
Morelos,2016,13,0,0,0,0
Nayarit,2016,13,0,0,0,0
Nuevo León,2016,13,0,0,3,3
Oaxaca,2016,13,0,0,0,0
Puebla,2016,13,0,0,0,0
Querétaro,2016,13,0,0,0,0
Quintana Roo,2016,13,0,0,0,0
San Luis Potosí,2016,13,0,0,0,0
Sinaloa,2016,13,0,0,0,0
Sonora,2016,13,1,1,1,2
Tabasco,2016,13,0,0,0,0
Tamaulipas,2016,13,0,0,0,0
Tlaxcala,2016,13,0,0,0,0
Veracruz,2016,13,1,1,1,2
Yucatán,2016,13,0,0,0,0
Zacatecas,2016,13,0,0,0,0
Aguascalientes,2016,14,0,0,0,0
Baja California,2016,14,0,0,2,2
Baja California Sur,2016,14,0,0,0,0
Campeche,2016,14,0,0,0,0
Coahuila,2016,14,0,0,0,0
Colima,2016,14,0,0,0,0
Chiapas,2016,14,0,0,0,0
Chihuahua,2016,14,0,0,0,0
Ciudad de México,2016,14,0,0,0,0
Durango,2016,14,0,0,0,0
Guanajuato,2016,14,0,0,0,0
Guerrero,2016,14,0,0,0,0
Hidalgo,2016,14,0,0,0,0
Jalisco,2016,14,0,0,0,0
México,2016,14,0,0,0,0
Michoacán,2016,14,0,0,0,0
Morelos,2016,14,0,0,0,0
Nayarit,2016,14,0,0,0,0
Nuevo León,2016,14,0,0,3,3
Oaxaca,2016,14,0,0,0,0
Puebla,2016,14,0,0,0,0
Querétaro,2016,14,0,0,0,0
Quintana Roo,2016,14,0,0,0,0
San Luis Potosí,2016,14,0,0,0,0
Sinaloa,2016,14,0,0,0,0
Sonora,2016,14,0,1,1,2
Tabasco,2016,14,0,0,0,0
Tamaulipas,2016,14,0,0,0,0
Tlaxcala,2016,14,0,0,0,0
Veracruz,2016,14,0,1,1,2
Yucatán,2016,14,0,0,0,0
Zacatecas,2016,14,0,0,0,0
Aguascalientes,2016,15,0,0,0,0
Baja California,2016,15,1,0,3,3
Baja California Sur,2016,15,0,0,0,0
Campeche,2016,15,1,1,0,1
Coahuila,2016,15,2,2,0,2
Colima,2016,15,0,0,0,0
Chiapas,2016,15,0,0,0,0
Chihuahua,2016,15,1,1,0,1
Ciudad de México,2016,15,0,0,0,0
Durango,2016,15,0,0,0,0
Guanajuato,2016,15,0,0,0,0
Guerrero,2016,15,0,0,0,0
Hidalgo,2016,15,0,0,0,0
Jalisco,2016,15,0,0,0,0
México,2016,15,0,0,0,0
Michoacán,2016,15,0,0,0,0
Morelos,2016,15,1,1,0,1
Nayarit,2016,15,0,0,0,0
Nuevo León,2016,15,1,0,4,4
Oaxaca,2016,15,0,0,0,0
Puebla,2016,15,0,0,0,0
Querétaro,2016,15,0,0,0,0
Quintana Roo,2016,15,0,0,0,0
San Luis Potosí,2016,15,0,0,0,0
Sinaloa,2016,15,0,0,0,0
Sonora,2016,15,3,2,4,6
Tabasco,2016,15,0,0,0,0
Tamaulipas,2016,15,2,1,1,2
Tlaxcala,2016,15,0,0,0,0
Veracruz,2016,15,0,1,1,2
Yucatán,2016,15,0,0,0,0
Zacatecas,2016,15,0,0,0,0
Aguascalientes,2016,16,0,0,0,0
Baja California,2016,16,0,0,3,3
Baja California Sur,2016,16,0,0,0,0
Campeche,2016,16,0,1,0,1
Coahuila,2016,16,0,2,0,2
Colima,2016,16,0,0,0,0
Chiapas,2016,16,0,0,0,0
Chihuahua,2016,16,0,1,0,1
Ciudad de México,2016,16,0,0,0,0
Durango,2016,16,0,0,0,0
Guanajuato,2016,16,0,0,0,0
Guerrero,2016,16,0,0,0,0
Hidalgo,2016,16,0,0,0,0
Jalisco,2016,16,0,0,0,0
México,2016,16,0,0,0,0
Michoacán,2016,16,0,0,0,0
Morelos,2016,16,0,1,0,1
Nayarit,2016,16,0,0,0,0
Nuevo León,2016,16,0,0,4,4
Oaxaca,2016,16,0,0,0,0
Puebla,2016,16,0,0,0,0
Querétaro,2016,16,0,0,0,0
Quintana Roo,2016,16,0,0,0,0
San Luis Potosí,2016,16,0,0,0,0
Sinaloa,2016,16,0,0,0,0
Sonora,2016,16,0,2,4,6
Tabasco,2016,16,0,0,0,0
Tamaulipas,2016,16,0,1,1,2
Tlaxcala,2016,16,0,0,0,0
Veracruz,2016,16,0,1,1,2
Yucatán,2016,16,0,0,0,0
Zacatecas,2016,16,0,0,0,0
Aguascalientes,2016,17,0,0,0,0
Baja California,2016,17,0,0,3,3
Baja California Sur,2016,17,0,0,0,0
Campeche,2016,17,0,1,0,1
Coahuila,2016,17,0,2,0,2
Colima,2016,17,0,0,0,0
Chiapas,2016,17,0,0,0,0
Chihuahua,2016,17,2,2,1,3
Ciudad de México,2016,17,0,0,0,0
Durango,2016,17,0,0,0,0
Guanajuato,2016,17,0,0,0,0
Guerrero,2016,17,0,0,0,0
Hidalgo,2016,17,0,0,0,0
Jalisco,2016,17,0,0,0,0
México,2016,17,0,0,0,0
Michoacán,2016,17,0,0,0,0
Morelos,2016,17,1,1,1,2
Nayarit,2016,17,0,0,0,0
Nuevo León,2016,17,1,3,2,5
Oaxaca,2016,17,0,0,0,0
Puebla,2016,17,0,0,0,0
Querétaro,2016,17,0,0,0,0
Quintana Roo,2016,17,0,0,0,0
San Luis Potosí,2016,17,0,0,0,0
Sinaloa,2016,17,2,0,2,2
Sonora,2016,17,3,5,4,9
Tabasco,2016,17,0,0,0,0
Tamaulipas,2016,17,0,1,1,2
Tlaxcala,2016,17,0,0,0,0
Veracruz,2016,17,0,1,1,2
Yucatán,2016,17,0,0,0,0
Zacatecas,2016,17,0,0,0,0
Aguascalientes,2016,18,0,0,0,0
Baja California,2016,18,0,0,3,3
Baja California Sur,2016,18,0,0,0,0
Campeche,2016,18,0,1,0,1
Coahuila,2016,18,0,2,0,2
Colima,2016,18,0,0,0,0
Chiapas,2016,18,0,0,0,0
Chihuahua,2016,18,0,2,1,3
Ciudad de México,2016,18,0,0,0,0
Durango,2016,18,0,0,0,0
Guanajuato,2016,18,0,0,0,0
Guerrero,2016,18,0,0,0,0
Hidalgo,2016,18,0,0,0,0
Jalisco,2016,18,0,0,0,0
México,2016,18,0,0,0,0
Michoacán,2016,18,0,0,0,0
Morelos,2016,18,0,1,1,2
Nayarit,2016,18,0,0,0,0
Nuevo León,2016,18,1,3,3,6
Oaxaca,2016,18,0,0,0,0
Puebla,2016,18,0,0,0,0
Querétaro,2016,18,0,0,0,0
Quintana Roo,2016,18,0,0,0,0
San Luis Potosí,2016,18,0,0,0,0
Sinaloa,2016,18,2,0,4,4
Sonora,2016,18,0,5,4,9
Tabasco,2016,18,0,0,0,0
Tamaulipas,2016,18,0,1,1,2
Tlaxcala,2016,18,0,0,0,0
Veracruz,2016,18,0,1,1,2
Yucatán,2016,18,0,0,0,0
Zacatecas,2016,18,0,0,0,0
Aguascalientes,2016,19,0,0,0,0
Baja California,2016,19,0,0,3,3
Baja California Sur,2016,19,0,0,0,0
Campeche,2016,19,0,1,0,1
Coahuila,2016,19,0,2,0,2
Colima,2016,19,0,0,0,0
Chiapas,2016,19,0,0,0,0
Chihuahua,2016,19,0,2,1,3
Ciudad de México,2016,19,0,0,0,0
Durango,2016,19,0,0,0,0
Guanajuato,2016,19,0,0,0,0
Guerrero,2016,19,0,0,0,0
Hidalgo,2016,19,0,0,0,0
Jalisco,2016,19,1,0,1,1
México,2016,19,0,0,0,0
Michoacán,2016,19,1,0,1,1
Morelos,2016,19,0,1,1,2
Nayarit,2016,19,0,0,0,0
Nuevo León,2016,19,0,3,3,6
Oaxaca,2016,19,0,0,0,0
Puebla,2016,19,0,0,0,0
Querétaro,2016,19,0,0,0,0
Quintana Roo,2016,19,0,0,0,0
San Luis Potosí,2016,19,0,0,0,0
Sinaloa,2016,19,0,0,4,4
Sonora,2016,19,0,5,4,9
Tabasco,2016,19,0,0,0,0
Tamaulipas,2016,19,0,1,1,2
Tlaxcala,2016,19,0,0,0,0
Veracruz,2016,19,1,1,2,3
Yucatán,2016,19,0,0,0,0
Zacatecas,2016,19,0,0,0,0
Aguascalientes,2016,20,0,0,0,0
Baja California,2016,20,0,0,3,3
Baja California Sur,2016,20,1,0,1,1
Campeche,2016,20,0,1,0,1
Coahuila,2016,20,0,2,0,2
Colima,2016,20,0,0,0,0
Chiapas,2016,20,0,0,0,0
Chihuahua,2016,20,0,2,1,3
Ciudad de México,2016,20,0,0,0,0
Durango,2016,20,0,0,0,0
Guanajuato,2016,20,0,0,0,0
Guerrero,2016,20,0,0,0,0
Hidalgo,2016,20,0,0,0,0
Jalisco,2016,20,1,0,2,2
México,2016,20,0,0,0,0
Michoacán,2016,20,0,0,1,1
Morelos,2016,20,1,2,1,3
Nayarit,2016,20,0,0,0,0
Nuevo León,2016,20,0,3,3,6
Oaxaca,2016,20,0,0,0,0
Puebla,2016,20,0,0,0,0
Querétaro,2016,20,0,0,0,0
Quintana Roo,2016,20,0,0,0,0
San Luis Potosí,2016,20,0,0,0,0
Sinaloa,2016,20,1,0,5,5
Sonora,2016,20,1,6,4,10
Tabasco,2016,20,0,0,0,0
Tamaulipas,2016,20,1,2,1,3
Tlaxcala,2016,20,0,0,0,0
Veracruz,2016,20,0,1,2,3
Yucatán,2016,20,0,0,0,0
Zacatecas,2016,20,0,0,0,0
Aguascalientes,2016,21,0,0,0,0
Baja California,2016,21,0,0,3,3
Baja California Sur,2016,21,0,0,1,1
Campeche,2016,21,0,1,0,1
Coahuila,2016,21,0,2,0,2
Colima,2016,21,0,0,0,0
Chiapas,2016,21,1,1,0,1
Chihuahua,2016,21,0,2,1,3
Ciudad de México,2016,21,0,0,0,0
Durango,2016,21,0,0,0,0
Guanajuato,2016,21,0,0,0,0
Guerrero,2016,21,0,0,0,0
Hidalgo,2016,21,0,0,0,0
Jalisco,2016,21,1,1,2,3
México,2016,21,0,0,0,0
Michoacán,2016,21,0,0,1,1
Morelos,2016,21,0,2,1,3
Nayarit,2016,21,0,0,0,0
Nuevo León,2016,21,0,3,3,6
Oaxaca,2016,21,0,0,0,0
Puebla,2016,21,0,0,0,0
Querétaro,2016,21,0,0,0,0
Quintana Roo,2016,21,0,0,0,0
San Luis Potosí,2016,21,0,0,0,0
Sinaloa,2016,21,0,0,5,5
Sonora,2016,21,1,6,5,11
Tabasco,2016,21,0,0,0,0
Tamaulipas,2016,21,0,2,1,3
Tlaxcala,2016,21,0,0,0,0
Veracruz,2016,21,1,1,3,4
Yucatán,2016,21,0,0,0,0
Zacatecas,2016,21,0,0,0,0
Aguascalientes,2016,22,0,0,0,0
Baja California,2016,22,0,0,3,3
Baja California Sur,2016,22,0,0,1,1
Campeche,2016,22,0,1,0,1
Coahuila,2016,22,0,2,0,2
Colima,2016,22,0,0,0,0
Chiapas,2016,22,0,1,0,1
Chihuahua,2016,22,0,2,1,3
Ciudad de México,2016,22,0,0,0,0
Durango,2016,22,0,0,0,0
Guanajuato,2016,22,0,0,0,0
Guerrero,2016,22,0,0,0,0
Hidalgo,2016,22,0,0,0,0
Jalisco,2016,22,0,1,2,3
México,2016,22,0,0,0,0
Michoacán,2016,22,0,0,1,1
Morelos,2016,22,0,2,1,3
Nayarit,2016,22,0,0,0,0
Nuevo León,2016,22,0,3,3,6
Oaxaca,2016,22,0,0,0,0
Puebla,2016,22,0,0,0,0
Querétaro,2016,22,0,0,0,0
Quintana Roo,2016,22,0,0,0,0
San Luis Potosí,2016,22,0,0,0,0
Sinaloa,2016,22,0,0,5,5
Sonora,2016,22,1,7,5,12
Tabasco,2016,22,0,0,0,0
Tamaulipas,2016,22,0,2,1,3
Tlaxcala,2016,22,0,0,0,0
Veracruz,2016,22,0,1,3,4
Yucatán,2016,22,0,0,0,0
Zacatecas,2016,22,0,0,0,0
Aguascalientes,2016,23,0,0,0,0
Baja California,2016,23,1,1,3,4
Baja California Sur,2016,23,0,0,1,1
Campeche,2016,23,0,1,0,1
Coahuila,2016,23,0,2,0,2
Colima,2016,23,0,0,0,0
Chiapas,2016,23,0,1,0,1
Chihuahua,2016,23,0,2,1,3
Ciudad de México,2016,23,0,0,0,0
Durango,2016,23,0,0,0,0
Guanajuato,2016,23,0,0,0,0
Guerrero,2016,23,0,0,0,0
Hidalgo,2016,23,0,0,0,0
Jalisco,2016,23,0,1,2,3
México,2016,23,0,0,0,0
Michoacán,2016,23,0,0,1,1
Morelos,2016,23,2,4,1,5
Nayarit,2016,23,0,0,0,0
Nuevo León,2016,23,0,3,3,6
Oaxaca,2016,23,0,0,0,0
Puebla,2016,23,0,0,0,0
Querétaro,2016,23,0,0,0,0
Quintana Roo,2016,23,0,0,0,0
San Luis Potosí,2016,23,0,0,0,0
Sinaloa,2016,23,0,0,5,5
Sonora,2016,23,1,7,6,13
Tabasco,2016,23,0,0,0,0
Tamaulipas,2016,23,0,2,1,3
Tlaxcala,2016,23,0,0,0,0
Veracruz,2016,23,0,1,3,4
Yucatán,2016,23,0,0,0,0
Zacatecas,2016,23,0,0,0,0
Aguascalientes,2016,24,0,0,0,0
Baja California,2016,24,0,1,3,4
Baja California Sur,2016,24,0,0,1,1
Campeche,2016,24,0,1,0,1
Coahuila,2016,24,0,2,0,2
Colima,2016,24,0,0,0,0
Chiapas,2016,24,0,1,0,1
Chihuahua,2016,24,0,2,1,3
Ciudad de México,2016,24,0,0,0,0
Durango,2016,24,0,0,0,0
Guanajuato,2016,24,0,0,0,0
Guerrero,2016,24,0,0,0,0
Hidalgo,2016,24,0,0,0,0
Jalisco,2016,24,0,1,2,3
México,2016,24,0,0,0,0
Michoacán,2016,24,0,0,1,1
Morelos,2016,24,0,4,1,5
Nayarit,2016,24,0,0,0,0
Nuevo León,2016,24,0,3,3,6
Oaxaca,2016,24,0,0,0,0
Puebla,2016,24,0,0,0,0
Querétaro,2016,24,0,0,0,0
Quintana Roo,2016,24,0,0,0,0
San Luis Potosí,2016,24,0,0,0,0
Sinaloa,2016,24,0,0,5,5
Sonora,2016,24,1,7,7,14
Tabasco,2016,24,0,0,0,0
Tamaulipas,2016,24,0,2,1,3
Tlaxcala,2016,24,0,0,0,0
Veracruz,2016,24,0,1,3,4
Yucatán,2016,24,0,0,0,0
Zacatecas,2016,24,0,0,0,0
Aguascalientes,2016,25,0,0,0,0
Baja California,2016,25,0,1,3,4
Baja California Sur,2016,25,0,0,1,1
Campeche,2016,25,0,1,0,1
Coahuila,2016,25,0,2,0,2
Colima,2016,25,0,0,0,0
Chiapas,2016,25,0,1,0,1
Chihuahua,2016,25,1,3,1,4
Ciudad de México,2016,25,0,0,0,0
Durango,2016,25,0,0,0,0
Guanajuato,2016,25,0,0,0,0
Guerrero,2016,25,0,0,0,0
Hidalgo,2016,25,0,0,0,0
Jalisco,2016,25,0,1,2,3
México,2016,25,0,0,0,0
Michoacán,2016,25,0,0,1,1
Morelos,2016,25,1,4,2,6
Nayarit,2016,25,0,0,0,0
Nuevo León,2016,25,2,4,4,8
Oaxaca,2016,25,0,0,0,0
Puebla,2016,25,0,0,0,0
Querétaro,2016,25,0,0,0,0
Quintana Roo,2016,25,0,0,0,0
San Luis Potosí,2016,25,0,0,0,0
Sinaloa,2016,25,0,0,5,5
Sonora,2016,25,1,8,7,15
Tabasco,2016,25,0,0,0,0
Tamaulipas,2016,25,0,2,1,3
Tlaxcala,2016,25,0,0,0,0
Veracruz,2016,25,0,1,3,4
Yucatán,2016,25,0,0,0,0
Zacatecas,2016,25,0,0,0,0
Aguascalientes,2016,26,0,0,0,0
Baja California,2016,26,0,1,3,4
Baja California Sur,2016,26,0,0,1,1
Campeche,2016,26,0,1,0,1
Coahuila,2016,26,0,2,0,2
Colima,2016,26,0,0,0,0
Chiapas,2016,26,0,1,0,1
Chihuahua,2016,26,0,3,1,4
Ciudad de México,2016,26,0,0,0,0
Durango,2016,26,0,0,0,0
Guanajuato,2016,26,0,0,0,0
Guerrero,2016,26,0,0,0,0
Hidalgo,2016,26,0,0,0,0
Jalisco,2016,26,0,1,2,3
México,2016,26,0,0,0,0
Michoacán,2016,26,0,0,1,1
Morelos,2016,26,1,4,3,7
Nayarit,2016,26,0,0,0,0
Nuevo León,2016,26,0,4,4,8
Oaxaca,2016,26,0,0,0,0
Puebla,2016,26,0,0,0,0
Querétaro,2016,26,0,0,0,0
Quintana Roo,2016,26,0,0,0,0
San Luis Potosí,2016,26,0,0,0,0
Sinaloa,2016,26,0,0,5,5
Sonora,2016,26,0,8,7,15
Tabasco,2016,26,0,0,0,0
Tamaulipas,2016,26,0,2,1,3
Tlaxcala,2016,26,0,0,0,0
Veracruz,2016,26,0,1,3,4
Yucatán,2016,26,0,0,0,0
Zacatecas,2016,26,0,0,0,0
Aguascalientes,2016,27,0,0,0,0
Baja California,2016,27,0,1,3,4
Baja California Sur,2016,27,0,0,1,1
Campeche,2016,27,0,1,0,1
Coahuila,2016,27,0,2,0,2
Colima,2016,27,0,0,0,0
Chiapas,2016,27,0,1,0,1
Chihuahua,2016,27,0,3,1,4
Ciudad de México,2016,27,0,0,0,0
Durango,2016,27,0,0,0,0
Guanajuato,2016,27,0,0,0,0
Guerrero,2016,27,0,0,0,0
Hidalgo,2016,27,0,0,0,0
Jalisco,2016,27,0,1,2,3
México,2016,27,0,0,0,0
Michoacán,2016,27,1,1,1,2
Morelos,2016,27,0,4,3,7
Nayarit,2016,27,0,0,0,0
Nuevo León,2016,27,0,4,4,8
Oaxaca,2016,27,0,0,0,0
Puebla,2016,27,0,0,0,0
Querétaro,2016,27,0,0,0,0
Quintana Roo,2016,27,0,0,0,0
San Luis Potosí,2016,27,0,0,0,0
Sinaloa,2016,27,2,0,7,7
Sonora,2016,27,1,8,8,16
Tabasco,2016,27,0,0,0,0
Tamaulipas,2016,27,0,2,1,3
Tlaxcala,2016,27,0,0,0,0
Veracruz,2016,27,0,1,3,4
Yucatán,2016,27,0,0,0,0
Zacatecas,2016,27,0,0,0,0
Aguascalientes,2016,28,0,0,0,0
Baja California,2016,28,0,1,3,4
Baja California Sur,2016,28,0,0,1,1
Campeche,2016,28,0,1,0,1
Coahuila,2016,28,0,2,0,2
Colima,2016,28,0,0,0,0
Chiapas,2016,28,0,1,0,1
Chihuahua,2016,28,0,3,1,4
Ciudad de México,2016,28,0,0,0,0
Durango,2016,28,0,0,0,0
Guanajuato,2016,28,0,0,0,0
Guerrero,2016,28,0,0,0,0
Hidalgo,2016,28,0,0,0,0
Jalisco,2016,28,0,1,2,3
México,2016,28,0,0,0,0
Michoacán,2016,28,0,1,1,2
Morelos,2016,28,0,4,3,7
Nayarit,2016,28,0,0,0,0
Nuevo León,2016,28,0,4,4,8
Oaxaca,2016,28,0,0,0,0
Puebla,2016,28,0,0,0,0
Querétaro,2016,28,0,0,0,0
Quintana Roo,2016,28,0,0,0,0
San Luis Potosí,2016,28,0,0,0,0
Sinaloa,2016,28,0,0,7,7
Sonora,2016,28,0,8,8,16
Tabasco,2016,28,0,0,0,0
Tamaulipas,2016,28,0,2,1,3
Tlaxcala,2016,28,0,0,0,0
Veracruz,2016,28,0,1,3,4
Yucatán,2016,28,0,0,0,0
Zacatecas,2016,28,0,0,0,0
Aguascalientes,2016,29,0,0,0,0
Baja California,2016,29,0,1,3,4
Baja California Sur,2016,29,0,0,1,1
Campeche,2016,29,0,1,0,1
Coahuila,2016,29,0,2,0,2
Colima,2016,29,0,0,0,0
Chiapas,2016,29,0,1,0,1
Chihuahua,2016,29,0,3,1,4
Ciudad de México,2016,29,0,0,0,0
Durango,2016,29,0,0,0,0
Guanajuato,2016,29,0,0,0,0
Guerrero,2016,29,0,0,0,0
Hidalgo,2016,29,0,0,0,0
Jalisco,2016,29,0,1,2,3
México,2016,29,0,0,0,0
Michoacán,2016,29,0,1,1,2
Morelos,2016,29,0,4,3,7
Nayarit,2016,29,0,0,0,0
Nuevo León,2016,29,0,4,4,8
Oaxaca,2016,29,0,0,0,0
Puebla,2016,29,0,0,0,0
Querétaro,2016,29,0,0,0,0
Quintana Roo,2016,29,0,0,0,0
San Luis Potosí,2016,29,0,0,0,0
Sinaloa,2016,29,0,0,7,7
Sonora,2016,29,0,8,8,16
Tabasco,2016,29,0,0,0,0
Tamaulipas,2016,29,0,2,1,3
Tlaxcala,2016,29,0,0,0,0
Veracruz,2016,29,0,1,3,4
Yucatán,2016,29,0,0,0,0
Zacatecas,2016,29,0,0,0,0
Aguascalientes,2016,30,0,0,0,0
Baja California,2016,30,0,1,3,4
Baja California Sur,2016,30,0,0,1,1
Campeche,2016,30,0,1,0,1
Coahuila,2016,30,0,2,0,2
Colima,2016,30,0,0,0,0
Chiapas,2016,30,0,1,0,1
Chihuahua,2016,30,0,3,1,4
Ciudad de México,2016,30,0,0,0,0
Durango,2016,30,0,0,0,0
Guanajuato,2016,30,0,0,0,0
Guerrero,2016,30,0,0,0,0
Hidalgo,2016,30,0,0,0,0
Jalisco,2016,30,0,1,2,3
México,2016,30,0,0,0,0
Michoacán,2016,30,0,1,1,2
Morelos,2016,30,0,4,3,7
Nayarit,2016,30,0,0,0,0
Nuevo León,2016,30,0,4,4,8
Oaxaca,2016,30,0,0,0,0
Puebla,2016,30,0,0,0,0
Querétaro,2016,30,0,0,0,0
Quintana Roo,2016,30,0,0,0,0
San Luis Potosí,2016,30,0,0,0,0
Sinaloa,2016,30,0,0,7,7
Sonora,2016,30,0,8,8,16
Tabasco,2016,30,0,0,0,0
Tamaulipas,2016,30,0,2,1,3
Tlaxcala,2016,30,0,0,0,0
Veracruz,2016,30,0,1,3,4
Yucatán,2016,30,0,0,0,0
Zacatecas,2016,30,0,0,0,0
Aguascalientes,2016,31,0,0,0,0
Baja California,2016,31,0,1,3,4
Baja California Sur,2016,31,0,0,1,1
Campeche,2016,31,0,1,0,1
Coahuila,2016,31,0,2,0,2
Colima,2016,31,0,0,0,0
Chiapas,2016,31,0,1,0,1
Chihuahua,2016,31,0,3,1,4
Ciudad de México,2016,31,0,0,0,0
Durango,2016,31,0,0,0,0
Guanajuato,2016,31,0,0,0,0
Guerrero,2016,31,0,0,0,0
Hidalgo,2016,31,0,0,0,0
Jalisco,2016,31,0,1,2,3
México,2016,31,0,0,0,0
Michoacán,2016,31,0,1,1,2
Morelos,2016,31,0,4,3,7
Nayarit,2016,31,0,0,0,0
Nuevo León,2016,31,0,4,4,8
Oaxaca,2016,31,0,0,0,0
Puebla,2016,31,0,0,0,0
Querétaro,2016,31,0,0,0,0
Quintana Roo,2016,31,0,0,0,0
San Luis Potosí,2016,31,0,0,0,0
Sinaloa,2016,31,0,0,7,7
Sonora,2016,31,0,8,8,16
Tabasco,2016,31,0,0,0,0
Tamaulipas,2016,31,0,2,1,3
Tlaxcala,2016,31,0,0,0,0
Veracruz,2016,31,0,1,3,4
Yucatán,2016,31,0,0,0,0
Zacatecas,2016,31,0,0,0,0
Aguascalientes,2016,32,0,0,0,0
Baja California,2016,32,0,1,3,4
Baja California Sur,2016,32,0,0,1,1
Campeche,2016,32,0,1,0,1
Coahuila,2016,32,0,2,0,2
Colima,2016,32,0,0,0,0
Chiapas,2016,32,0,1,0,1
Chihuahua,2016,32,0,3,1,4
Ciudad de México,2016,32,0,0,0,0
Durango,2016,32,0,0,0,0
Guanajuato,2016,32,0,0,0,0
Guerrero,2016,32,0,0,0,0
Hidalgo,2016,32,0,0,0,0
Jalisco,2016,32,0,1,2,3
México,2016,32,0,0,0,0
Michoacán,2016,32,0,1,1,2
Morelos,2016,32,0,4,3,7
Nayarit,2016,32,0,0,0,0
Nuevo León,2016,32,0,4,4,8
Oaxaca,2016,32,0,0,0,0
Puebla,2016,32,0,0,0,0
Querétaro,2016,32,0,0,0,0
Quintana Roo,2016,32,0,0,0,0
San Luis Potosí,2016,32,0,0,0,0
Sinaloa,2016,32,0,0,7,7
Sonora,2016,32,0,8,8,16
Tabasco,2016,32,0,0,0,0
Tamaulipas,2016,32,0,2,1,3
Tlaxcala,2016,32,0,0,0,0
Veracruz,2016,32,0,1,3,4
Yucatán,2016,32,0,0,0,0
Zacatecas,2016,32,0,0,0,0
Aguascalientes,2016,33,0,0,0,0
Baja California,2016,33,0,1,3,4
Baja California Sur,2016,33,0,0,1,1
Campeche,2016,33,0,1,0,1
Coahuila,2016,33,0,2,0,2
Colima,2016,33,0,0,0,0
Chiapas,2016,33,0,1,0,1
Chihuahua,2016,33,0,3,1,4
Ciudad de México,2016,33,0,0,0,0
Durango,2016,33,0,0,0,0
Guanajuato,2016,33,0,0,0,0
Guerrero,2016,33,0,0,0,0
Hidalgo,2016,33,0,0,0,0
Jalisco,2016,33,0,1,2,3
México,2016,33,0,0,0,0
Michoacán,2016,33,0,1,1,2
Morelos,2016,33,0,4,3,7
Nayarit,2016,33,0,0,0,0
Nuevo León,2016,33,0,4,4,8
Oaxaca,2016,33,0,0,0,0
Puebla,2016,33,0,0,0,0
Querétaro,2016,33,0,0,0,0
Quintana Roo,2016,33,0,0,0,0
San Luis Potosí,2016,33,0,0,0,0
Sinaloa,2016,33,0,0,7,7
Sonora,2016,33,0,8,8,16
Tabasco,2016,33,0,0,0,0
Tamaulipas,2016,33,0,2,1,3
